[  271.763759] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 193, 0, 0x0, -2141160049, 0) - q->tail:194, q->queued:1341
[  271.771293] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 476, 0, 0x0, -2141160049, 0) - q->tail:477, q->queued:34
[  271.771296] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 477, 0, 0x0, -2141160049, 0) - q->tail:478, q->queued:33
[  271.771301] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 478, 0, 0x0, -2141160049, 0) - q->tail:479, q->queued:32
[  271.771304] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 479, 0, 0x0, -2141160049, 0) - q->tail:480, q->queued:31
[  271.771308] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 480, 0, 0x0, -2141160049, 0) - q->tail:481, q->queued:30
[  271.771312] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 481, 0, 0x0, -2141160049, 0) - q->tail:482, q->queued:29
[  271.771316] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 482, 0, 0x0, -2141160049, 0) - q->tail:483, q->queued:28
[  271.771320] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 483, 0, 0x0, -2141160049, 0) - q->tail:484, q->queued:27
[  271.771324] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 484, 0, 0x0, -2141160049, 0) - q->tail:485, q->queued:26
[  271.771327] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 485, 0, 0x0, -2141160049, 0) - q->tail:486, q->queued:25
[  271.771331] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 486, 0, 0x0, -2141160049, 0) - q->tail:487, q->queued:24
[  271.771335] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 487, 0, 0x0, -2141160049, 0) - q->tail:488, q->queued:23
[  271.771339] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 488, 0, 0x0, -2141160049, 0) - q->tail:489, q->queued:22
[  271.771343] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 489, 0, 0x0, -2141160049, 0) - q->tail:490, q->queued:21
[  271.771347] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 490, 0, 0x0, -2141160049, 0) - q->tail:491, q->queued:20
[  271.771351] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 491, 0, 0x0, -2141160049, 0) - q->tail:492, q->queued:19
[  271.771355] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 492, 0, 0x0, -2141160049, 0) - q->tail:493, q->queued:18
[  271.771358] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 493, 0, 0x0, -2141160049, 0) - q->tail:494, q->queued:17
[  271.771363] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 494, 0, 0x0, -2141160049, 0) - q->tail:495, q->queued:16
[  271.771366] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 495, 0, 0x0, -2141160049, 0) - q->tail:496, q->queued:15
[  271.771370] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 496, 0, 0x0, -2141160049, 0) - q->tail:497, q->queued:14
[  271.771374] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 497, 0, 0x0, -2141160049, 0) - q->tail:498, q->queued:13
[  271.771378] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 498, 0, 0x0, -2141160049, 0) - q->tail:499, q->queued:12
[  271.771382] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 499, 0, 0x0, -2141160049, 0) - q->tail:500, q->queued:11
[  271.771386] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 500, 0, 0x0, -2141160049, 0) - q->tail:501, q->queued:10
[  271.771394] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 501, 0, 0x0, -2141160049, 0) - q->tail:502, q->queued:9
[  271.771398] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 502, 0, 0x0, -2141160049, 0) - q->tail:503, q->queued:8
[  271.771402] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 503, 0, 0x0, -2141160049, 0) - q->tail:504, q->queued:7
[  271.771406] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 504, 0, 0x0, -2141160049, 0) - q->tail:505, q->queued:6
[  271.771410] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 505, 0, 0x0, -2141160049, 0) - q->tail:506, q->queued:5
[  271.771414] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 506, 0, 0x0, -2141160049, 0) - q->tail:507, q->queued:4
[  271.771417] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 507, 0, 0x0, -2141160049, 0) - q->tail:508, q->queued:3
[  271.771421] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 508, 0, 0x0, -2141160049, 0) - q->tail:509, q->queued:2
[  271.771425] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 509, 0, 0x0, -2141160049, 0) - q->tail:510, q->queued:1
[  271.771429] mt76_dma.c - mt76_dma_dequeue - mt76_dma_get_buf(dev, q, 510, 0, 0x0, -2141160049, 0) - q->tail:511, q->queued:0
[  271.771433] mt792x_dma.c - mt792x_wfsys_reset
[  271.771435] mt792x_dma.c - mt792x_wfsys_reset - mt76_clear(dev, 0x18000140, 0x1)
[  271.771441] mt76_mmio.c - mt76_mmio_rr - val: 0x18451806
[  271.771444] mt76_mmio.c - mt76_mmio_wr - writel(0x18451800, 0x919fe24c) - dev->mmio.regs: 0x91900000
[  271.771447] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xfe24c, 0x18451800) - val: 0x18451800
[  271.771451] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.771453] pci.c - __mt7902_reg_addr - mt7902_reg_map_l1(dev, 0x18000140)->0x18000140
[  271.771458] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.771460] mt76_mmio.c - mt76_mmio_wr - writel(0x18451800, 0x919fe24c) - dev->mmio.regs: 0x91900000
[  271.771462] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xfe24c, 0x18451800) - val: 0x18451800
[  271.771467] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.771471] mt76_mmio.c - mt76_mmio_rr - val: 0x11
[  271.771473] mt76_mmio.c - mt76_mmio_wr - writel(0x10, 0x91940140) - dev->mmio.regs: 0x91900000
[  271.771476] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0x40140, 0x10) - val: 0x10
[  271.823440] mt792x_dma.c - mt792x_wfsys_reset - mt76_set(dev, 0x18000140, 0x1)
[  271.823461] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.823466] mt76_mmio.c - mt76_mmio_wr - writel(0x18451800, 0x919fe24c) - dev->mmio.regs: 0x91900000
[  271.823472] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xfe24c, 0x18451800) - val: 0x18451800
[  271.823479] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.823483] pci.c - __mt7902_reg_addr - mt7902_reg_map_l1(dev, 0x18000140)->0x18000140
[  271.823489] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.823493] mt76_mmio.c - mt76_mmio_wr - writel(0x18451800, 0x919fe24c) - dev->mmio.regs: 0x91900000
[  271.823498] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xfe24c, 0x18451800) - val: 0x18451800
[  271.823505] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.823511] mt76_mmio.c - mt76_mmio_rr - val: 0x0
[  271.823514] mt76_mmio.c - mt76_mmio_wr - writel(0x1, 0x91940140) - dev->mmio.regs: 0x91900000
[  271.823519] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0x40140, 0x1) - val: 0x1
[  271.823524] mt792x_dma.c - mt792x_wfsys_reset - __mt76_poll_msec(&dev->mt76, 0x18000140, 0x10, 0x10, 500)
[  271.823530] mt76_util.c - ____mt76_poll_msec(struct mt76_dev *dev, 0x18000140, 0x10, 0x10, 500, 10)
[  271.823539] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.823542] mt76_mmio.c - mt76_mmio_wr - writel(0x18451800, 0x919fe24c) - dev->mmio.regs: 0x91900000
[  271.823546] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xfe24c, 0x18451800) - val: 0x18451800
[  271.823551] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.823553] pci.c - __mt7902_reg_addr - mt7902_reg_map_l1(dev, 0x18000140)->0x18000140
[  271.823558] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.823560] mt76_mmio.c - mt76_mmio_wr - writel(0x18451800, 0x919fe24c) - dev->mmio.regs: 0x91900000
[  271.823563] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xfe24c, 0x18451800) - val: 0x18451800
[  271.823567] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.823571] mt76_mmio.c - mt76_mmio_rr - val: 0x1
[  271.843603] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.843609] mt76_mmio.c - mt76_mmio_wr - writel(0x18451800, 0x919fe24c) - dev->mmio.regs: 0x91900000
[  271.843614] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xfe24c, 0x18451800) - val: 0x18451800
[  271.843620] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.843624] pci.c - __mt7902_reg_addr - mt7902_reg_map_l1(dev, 0x18000140)->0x18000140
[  271.843631] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.843634] mt76_mmio.c - mt76_mmio_wr - writel(0x18451800, 0x919fe24c) - dev->mmio.regs: 0x91900000
[  271.843640] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xfe24c, 0x18451800) - val: 0x18451800
[  271.843647] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.843653] mt76_mmio.c - mt76_mmio_rr - val: 0x11
[  271.843658] mt792x_dma.c - mt792x_dma_reset
[  271.843661] mt792x_dma.c - mt792x_dma_disable
[  271.843665] mt792x_dma.c - mt792x_dma_disable - 	mt76_clear(dev, 0xd4208, 0x18208005)
[  271.843672] mt76_mmio.c - mt76_mmio_rr - val: 0x1010b870
[  271.843675] mt76_mmio.c - mt76_mmio_wr - writel(0x103870, 0x919d4208) - dev->mmio.regs: 0x91900000
[  271.843681] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xd4208, 0x103870) - val: 0x103870
[  271.843685] mt792x_dma.c - mt792x_dma_disable - mt76_poll_msec_tick(dev, 0xd4208, 0xa, 0x0, 0x64, 0x1)
[  271.843691] mt76_util.c - ____mt76_poll_msec(struct mt76_dev *dev, 0xd4208, 0xa, 0x0, 100, 1)
[  271.843699] mt76_mmio.c - mt76_mmio_rr - val: 0x103870
[  271.843703] mt792x_dma.c - mt792x_dma_disable - mt76_clear(dev, 0xd42b0, 0x40)
[  271.843709] mt76_mmio.c - mt76_mmio_rr - val: 0x28c004df
[  271.843713] mt76_mmio.c - mt76_mmio_wr - writel(0x28c0049f, 0x919d42b0) - dev->mmio.regs: 0x91900000
[  271.843718] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xd42b0, 0x28c0049f) - val: 0x28c0049f
[  271.843722] mt792x_dma.c - mt792x_dma_disable - mt76_set(dev, 0x7c026004, 0x10000000)
[  271.843727] pci.c - __mt7902_reg_addr(struct mt792x_dev *dev, 0x7c026004) - fixed_map[16].phys: 0x7c020000, fixed_map[16].maps: 0xd0000, fixed_map[16].size: 0x10000, ofs: 0x6004, return:0xd6004
[  271.843738] mt76_mmio.c - mt76_mmio_rr - val: 0x0
[  271.843741] mt76_mmio.c - mt76_mmio_wr - writel(0x10000000, 0x919d6004) - dev->mmio.regs: 0x91900000
[  271.843746] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xd6004, 0x10000000) - val: 0x10000000
[  271.843753] mt76_mmio.c - mt76_mmio_rr - val: 0x30
[  271.843756] mt76_mmio.c - mt76_mmio_wr - writel(0x0, 0x919d4100) - dev->mmio.regs: 0x91900000
[  271.843761] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xd4100, 0x0) - val: 0x0
[  271.843767] mt76_mmio.c - mt76_mmio_rr - val: 0x0
[  271.843771] mt76_mmio.c - mt76_mmio_wr - writel(0x30, 0x919d4100) - dev->mmio.regs: 0x91900000
[  271.843776] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xd4100, 0x30) - val: 0x30
[  271.843781] mt76_dma.c - mt76_dma_queue_reset
[  271.843785] mt76_dma.c - __mt76_dma_queue_reset
[  271.843792] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.843798] mt76_dma.c - mt76_dma_queue_reset
[  271.843801] mt76_dma.c - __mt76_dma_queue_reset
[  271.843808] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.843814] mt76_dma.c - mt76_dma_queue_reset
[  271.843817] mt76_dma.c - __mt76_dma_queue_reset
[  271.843823] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.843829] mt76_dma.c - mt76_dma_queue_reset
[  271.843833] mt76_dma.c - __mt76_dma_queue_reset
[  271.843839] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.843845] mt76_dma.c - mt76_dma_queue_reset
[  271.843848] mt76_dma.c - __mt76_dma_queue_reset
[  271.843855] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.843860] mt76_dma.c - mt76_dma_queue_reset
[  271.843864] mt76_dma.c - __mt76_dma_queue_reset
[  271.843867] mt76_dma.c - mt76_dma_queue_reset
[  271.843870] mt76_dma.c - __mt76_dma_queue_reset
[  271.843873] mt76_dma.c - mt76_dma_queue_reset
[  271.843876] mt76_dma.c - __mt76_dma_queue_reset
[  271.843881] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.843887] mt76_dma.c - mt76_dma_queue_reset
[  271.843890] mt76_dma.c - __mt76_dma_queue_reset
[  271.843893] mt76_dma.c - mt76_dma_queue_reset
[  271.843896] mt76_dma.c - __mt76_dma_queue_reset
[  271.843901] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.843907] mt76_dma.c - mt76_dma_queue_reset
[  271.843910] mt76_dma.c - __mt76_dma_queue_reset
[  271.843917] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.843923] mt76_dma.c - mt76_dma_queue_reset
[  271.843926] mt76_dma.c - __mt76_dma_queue_reset
[  271.843930] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.843936] mt76_dma.c - mt76_dma_queue_reset
[  271.843939] mt76_dma.c - __mt76_dma_queue_reset
[  271.843944] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.843950] mt76_tx.c - mt76_tx_status_check
[  271.843954] mt76_tx.c - mt76_tx_status_lock
[  271.843957] mt76_tx.c - mt76_tx_status_unlock
[  271.843961] mt792x_dma.c - mt792x_dma_enable
[  271.843964] mt792x_dma.c - mt792x_dma_prefetch
[  271.843968] mt76_mmio.c - mt76_mmio_wr - writel(0x4, 0x919d4680) - dev->mmio.regs: 0x91900000
[  271.843972] mt76_mmio.c - mt76_mmio_wr - writel(0x400004, 0x919d4684) - dev->mmio.regs: 0x91900000
[  271.843977] mt76_mmio.c - mt76_mmio_wr - writel(0x800004, 0x919d4688) - dev->mmio.regs: 0x91900000
[  271.843982] mt76_mmio.c - mt76_mmio_wr - writel(0xc00004, 0x919d468c) - dev->mmio.regs: 0x91900000
[  271.843987] mt76_mmio.c - mt76_mmio_wr - writel(0x1000004, 0x919d4600) - dev->mmio.regs: 0x91900000
[  271.843992] mt76_mmio.c - mt76_mmio_wr - writel(0x1400004, 0x919d4604) - dev->mmio.regs: 0x91900000
[  271.843997] mt76_mmio.c - mt76_mmio_wr - writel(0x1800004, 0x919d4608) - dev->mmio.regs: 0x91900000
[  271.844002] mt76_mmio.c - mt76_mmio_wr - writel(0x1c00004, 0x919d460c) - dev->mmio.regs: 0x91900000
[  271.844006] mt76_mmio.c - mt76_mmio_wr - writel(0x2000004, 0x919d4610) - dev->mmio.regs: 0x91900000
[  271.844011] mt76_mmio.c - mt76_mmio_wr - writel(0x2400004, 0x919d4614) - dev->mmio.regs: 0x91900000
[  271.844016] mt76_mmio.c - mt76_mmio_wr - writel(0x2800004, 0x919d4618) - dev->mmio.regs: 0x91900000
[  271.844021] mt76_mmio.c - mt76_mmio_wr - writel(0x2c00004, 0x919d463c) - dev->mmio.regs: 0x91900000
[  271.844025] mt76_mmio.c - mt76_mmio_wr - writel(0x3000004, 0x919d4640) - dev->mmio.regs: 0x91900000
[  271.844030] mt792x_dma.c - mt792x_dma_enable - mt76_wr(dev, 0xd420c, 0xffffffff)
[  271.844034] mt76_mmio.c - mt76_mmio_wr - writel(0xffffffff, 0x919d420c) - dev->mmio.regs: 0x91900000
[  271.844039] mt792x_dma.c - mt792x_dma_enable - mt76_wr(dev, 0xd42f0, 0x0)
[  271.844043] mt76_mmio.c - mt76_mmio_wr - writel(0x0, 0x919d42f0) - dev->mmio.regs: 0x91900000
[  271.844048] mt792x_dma.c - mt792x_dma_enable - mt76_set(dev, 0xd4208, 0x5020b870)
[  271.844054] mt76_mmio.c - mt76_mmio_rr - val: 0x103870
[  271.844058] mt76_mmio.c - mt76_mmio_wr - writel(0x5030b870, 0x919d4208) - dev->mmio.regs: 0x91900000
[  271.844063] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xd4208, 0x5030b870) - val: 0x5030b870
[  271.844067] mt792x_dma.c - mt792x_dma_enable - mt76_set(dev, 0xd4208, 0x5)
[  271.844073] mt76_mmio.c - mt76_mmio_rr - val: 0x5030b870
[  271.844077] mt76_mmio.c - mt76_mmio_wr - writel(0x5030b875, 0x919d4208) - dev->mmio.regs: 0x91900000
[  271.844082] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xd4208, 0x5030b875) - val: 0x5030b875
[  271.844086] mt792x_dma.c - mt792x_dma_enable - mt76_set(dev, 0x54000120, 0x2)
[  271.844090] pci.c - __mt7902_reg_addr(struct mt792x_dev *dev, 0x54000120) - fixed_map[11].phys: 0x54000000, fixed_map[11].maps: 0x2000, fixed_map[11].size: 0x1000, ofs: 0x120, return:0x2120
[  271.844101] mt76_mmio.c - mt76_mmio_rr - val: 0xffff0000
[  271.844105] mt76_mmio.c - mt76_mmio_wr - writel(0xffff0002, 0x91902120) - dev->mmio.regs: 0x91900000
[  271.844110] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0x2120, 0xffff0002) - val: 0xffff0002
[  271.844114] mt792x_dma.c - mt792x_dma_enable - mt76_connac_irq_enable(mt76_dev , 0x2847fff5)
[  271.844118] mt76_mmio.c - mt76_set_irq_mask
[  271.844126] mt792x_dma.c - mt792x_dma_enable - mt76_set(dev, 0xd41f4, 0x1)
[  271.844132] mt76_mmio.c - mt76_mmio_rr - val: 0x0
[  271.844136] mt76_mmio.c - mt76_mmio_wr - writel(0x1, 0x919d41f4) - dev->mmio.regs: 0x91900000
[  271.844141] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xd41f4, 0x1) - val: 0x1
[  271.844145] mt76_dma.c - mt76_dma_rx_reset(struct mt76_dev *dev, enum mt76_rxq_id qid)
[  271.844152] mt76_dma.c - mt76_dma_rx_cleanup(struct mt76_dev *dev, struct mt76_queue *q)
[  271.844157] mt792x_dma.c - mt792x_irq_tasklet(18446631225131671488)
[  271.844162] mt792x_dma.c - mt792x_irq_tasklet - mt76_wr(dev, 0xd4204, 0x0)
[  271.844166] mt76_mmio.c - mt76_mmio_wr - writel(0x0, 0x919d4204) - dev->mmio.regs: 0x91900000
[  271.844172] mt76_mmio.c - mt76_mmio_rr - val: 0x0
[  271.844176] mt792x_dma.c - mt792x_irq_tasklet - mt76_rr(dev, 0xd4200)->intr: 0x0
[  271.844180] mt792x_dma.c - mt792x_irq_tasklet - mt76_wr(dev, 0xd4200, 0x0)
[  271.844184] mt76_mmio.c - mt76_mmio_wr - writel(0x0, 0x919d4200) - dev->mmio.regs: 0x91900000
[  271.844189] mt76_mmio.c - mt76_set_irq_mask
[  271.844192] mt76_mmio.c - mt76_mmio_wr - writel(0x2847fff5, 0x919d4204) - dev->mmio.regs: 0x91900000
[  271.844198] mt76_dma.c - mt76_dma_wed_setup(struct mt76_dev *dev, struct mt76_queue *q, bool reset:1)
[  271.844202] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.845288] mt76_dma.c - mt76_dma_kick_queue(struct mt76_dev *dev, struct mt76_queue *q)
[  271.845299] mt76_dma.c - mt76_dma_rx_reset(struct mt76_dev *dev, enum mt76_rxq_id qid)
[  271.845303] mt76_dma.c - mt76_dma_rx_cleanup(struct mt76_dev *dev, struct mt76_queue *q)
[  271.845307] mt76_dma.c - mt76_dma_wed_setup(struct mt76_dev *dev, struct mt76_queue *q, bool reset:1)
[  271.845311] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.845319] mt76_dma.c - mt76_dma_kick_queue(struct mt76_dev *dev, struct mt76_queue *q)
[  271.845323] mt76_dma.c - mt76_dma_rx_reset(struct mt76_dev *dev, enum mt76_rxq_id qid)
[  271.845327] mt76_dma.c - mt76_dma_rx_cleanup(struct mt76_dev *dev, struct mt76_queue *q)
[  271.845331] mt76_dma.c - mt76_dma_wed_setup(struct mt76_dev *dev, struct mt76_queue *q, bool reset:1)
[  271.845335] mt76_dma.c - mt76_dma_sync_idx(struct mt76_dev *dev, struct mt76_queue *q)
[  271.845711] mt76_dma.c - mt76_dma_kick_queue(struct mt76_dev *dev, struct mt76_queue *q)
[  271.845718] init.c - __mt7902_init_hardware(struct mt792x_dev *dev)
[  271.845720] init.c - __mt7902_init_hardware - mt76_wr(dev, 0x41f23c, 0x0);
[  271.845723] pci.c - __mt7902_reg_addr(struct mt792x_dev *dev, 0x41f23c) - fixed_map[9].phys: 0x410000, fixed_map[9].maps: 0x90000, fixed_map[9].size: 0x10000, ofs: 0xf23c, return:0x9f23c
[  271.845728] mt76_mmio.c - mt76_mmio_wr - writel(0x0, 0x9199f23c) - dev->mmio.regs: 0x91900000
[  271.845730] pci_mcu.c - mt7902e_mcu_init(struct mt792x_dev *dev)
[  271.845732] pci_mcu.c - mt7902e_driver_own(struct mt792x_dev *dev)
[  271.845736] mt76_mmio.c - mt76_mmio_rr - val: 0x18451800
[  271.845738] mt76_mmio.c - mt76_mmio_wr - writel(0x18451806, 0x919fe24c) - dev->mmio.regs: 0x91900000
[  271.845741] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0xfe24c, 0x18451806) - val: 0x18451806
[  271.845745] mt76_mmio.c - mt76_mmio_rr - val: 0x18451806
[  271.845747] pci_mcu.c - mt7902e_driver_own - mt7902_reg_map_l1(dev, 0x18060010)-> reg : 0x40010
[  271.845750] mt76_mmio.c - mt76_mmio_wr - writel(0x2, 0x91940010) - dev->mmio.regs: 0x91900000
[  271.845752] pci_mcu.c - mt7902e_driver_own - mt76_wr(dev, 0x40010, 0x2)
[  271.845754] mt76_util.c - ____mt76_poll_msec(struct mt76_dev *dev, 0x40010, 0x1, 0x0, 500, 10)
[  271.845759] mt76_mmio.c - mt76_mmio_rr - val: 0x0
[  271.845761] pci_mcu.c - mt7902e_mcu_init - mt7902e_driver_own(dev)->err: 0
[  271.845763] pci_mcu.c - mt7902e_mcu_init - mt76_rmw_field(dev, 0x10194, 0x100, 1)
[  271.845768] mt76_mmio.c - mt76_mmio_rr - val: 0xe0f
[  271.845770] mt76_mmio.c - mt76_mmio_wr - writel(0xf0f, 0x91910194) - dev->mmio.regs: 0x91900000
[  271.845773] mt76_mmio.c - mt76_mmio_rmw - mt76_mmio_wr(dev, 0x10194, 0xf0f) - val: 0xf0f
[  271.845775] mcu.c - mt7902_run_firmware(struct mt792x_dev *dev)
[  271.845777] mcu.c - mt7902_run_firmware - chip_id : 0x7902
[  271.845779] mt792x_core.c - mt792x_load_firmware - mt792x_patch_name : mediatek/WIFI_MT7922_patch_mcu_1_1_hdr.bin
[  271.846020] mt7902_pci 0000:03:00.0: HW/SW Version: 0x8a108a10, Build Time: 20240219103244a
               , Size: 0x219a0
[  271.846025] mt76_connac_mcu - mt76_connac2_load_patch - loop 16777216
[  271.846027] mt76_connac_mcu - mt76_connac2_load_patch - mt76_connac2_get_data_mode(dev, 0x1000000) - addr: 0x900000, len: 0x21900, dl: 0x913210a0
[  271.846030] mt76_connac_mcu - mt76_connac2_get_data_mode(dev, 0x1000000) ==> 0xffffffff
[  271.846033] mt76_connac_mcu - mt76_connac2_load_patch - mt76_connac_mcu_init_download(dev, 0x900000, 0x21900, 0x80000000)
[  271.846036] mt76_connac_mcu -  mt76_connac_mcu_init_download(struct mt76_dev *dev, u32 0x900000, u32 0x21900, u32 0x80000000)
[  271.846039] mt76_connac_mcu -  mt76_connac_mcu_init_download - if  1 && 0
[  271.846041] mt76_connac_mcu -  mt76_connac_mcu_init_download - mt76_mcu_send_msg(dev, 5, 0x80607cb4, 12, 1) - req->addr: 0x900000
[  271.846044] mt76_mcu.c - mt76_mcu_send_and_get_msg(struct mt76_dev *dev, cmd:5, data:0x80607cb4, len:12, wait_resp:1, struct sk_buff **ret_skb) 
[  271.846048] mt76_mcu.c - __mt76_mcu_msg_alloc(struct mt76_dev *dev, 0x80607cb4, 12, 12, gfp_t gfp)
[  271.846051] mt76_mcu.c - __mt76_mcu_msg_alloc - len: 76
[  271.846055] mt76_mcu.c - __mt76_mcu_msg_alloc - data: 0x80607cb4, data_len: 12
[  271.846057] mt76_mcu.c - __mt76_mcu_msg_alloc - skb_put_data - data: 0x80607cb4, data_len: 12
[  271.846060] mt76_mcu.c - __mt76_mcu_msg_alloc - data: 0x80607cb4, skb_queue_empty: 1
[  271.846062] mt76_mcu.c - mt76_mcu_send_and_get_msg - mt76_mcu_skb_send_and_get_msg(dev, skb, 5, 1, ret_skb)
[  271.846064] mt76_mcu.c - mt76_mcu_skb_send_and_get_msg(struct mt76_dev *dev, struct sk_buff *skb, 5, 1, struct sk_buff **ret_skb)
[  271.846067] mt76_mcu.c - mt76_mcu_skb_send_and_get_msg - mutex_lock - skb_queue_empty:1
[  271.846069] pci_mcu.c - mt7902_mcu_send_message(struct mt76_dev *mdev, struct sk_buff *skb, 5, 0=)
